date,actual,predicted_probability,prediction,close,market_return,signal,strategy_return,benchmark_cumulative,strategy_cumulative
2024-06-21,0,0.3706218,0,544.510009765625,-0.004552084523537503,0.0,-0.0,1.373568415624117,1.0430518598091443
2024-06-24,1,0.3741635,0,542.739990234375,-0.003250664817000981,0.0,-0.0,1.369103405101704,1.0430518598091443
2024-06-25,0,0.3807615,0,544.8300170898438,0.0038508805193555595,0.0,0.0,1.3743756587333935,1.0430518598091443
2024-06-26,0,0.3828732,0,545.510009765625,0.0012480822540090752,0.0,0.0,1.3760909926034006,1.0430518598091443
2024-06-27,0,0.38653344,0,546.3699951171875,0.0015764795075565718,0.0,0.0,1.3782603718537731,1.0430518598091443
2024-06-28,1,0.38721922,0,544.219970703125,-0.003935107039692687,0.0,-0.0,1.372836769761962,1.0430518598091443
2024-07-01,1,0.39496124,0,545.3400268554688,0.00205809454382333,0.0,0.0,1.375662197627369,1.0430518598091443
2024-07-02,1,0.39643928,0,549.010009765625,0.006729714910746587,0.0,0.0,1.3849200120308924,1.0430518598091443
2024-07-03,1,0.39559832,0,551.4600219726562,0.004462600250361826,0.0,0.0,1.3911003564233126,1.0430518598091443
2024-07-05,0,0.39251533,0,554.6400146484375,0.005766497205737409,0.0,0.0,1.399122132741528,1.0430518598091443
2024-07-08,0,0.3886752,0,555.280029296875,0.0011539280101222626,0.0,0.0,1.4007366189600805,1.0430518598091443
2024-07-09,1,0.38359776,0,555.8200073242188,0.000972442729531453,0.0,0.0,1.4020987551011768,1.0430518598091443
2024-07-10,0,0.38157728,0,561.3200073242188,0.009895289711641775,0.0,0.0,1.415972928487235,1.0430518598091443
2024-07-11,1,0.3790851,0,556.47998046875,-0.008622580332635743,0.0,-0.0,1.4037635881625163,1.0430518598091443
2024-07-12,1,0.38640022,0,559.989990234375,0.006307522083127459,0.0,0.0,1.4126178579943416,1.0430518598091443
2024-07-15,1,0.386696,0,561.530029296875,0.002750118911688748,0.0,0.0,1.416502725080601,1.0430518598091443
2024-07-16,0,0.38330176,0,564.8599853515625,0.005930147776526118,0.0,0.0,1.424902795566181,1.0430518598091443
2024-07-17,0,0.37919852,0,556.9400024414062,-0.014021143496696697,0.0,-0.0,1.4049240290007032,1.0430518598091443
2024-07-18,0,0.39028475,0,552.6599731445312,-0.007684901925006371,0.0,-0.0,1.394127325625748,1.0430518598091443
2024-07-19,1,0.40640587,0,548.989990234375,-0.0066405802636198,0.0,-0.0,1.3848695112222247,1.0430518598091443
2024-07-22,0,0.41938826,0,554.6500244140625,0.01030990415193389,0.0,0.0,1.3991473831458614,1.0430518598091443
2024-07-23,0,0.42282462,0,553.780029296875,-0.0015685478750434578,0.0,-0.0,1.3969527534911554,1.0430518598091443
2024-07-24,0,0.42583576,0,541.22998046875,-0.022662516096977336,0.0,-0.0,1.3652942892284454,1.0430518598091443
2024-07-25,1,0.44820708,0,538.4099731445312,-0.005210367913795921,0.0,-0.0,1.3581806036709607,1.0430518598091443
2024-07-26,0,0.46707472,0,544.4400024414062,0.011199698366761712,0.0,0.0,1.3733918167596617,1.0430518598091443
2024-07-29,0,0.47144964,0,544.760009765625,0.0005877733502015481,0.0,0.0,1.374199059868938,1.0430518598091443
2024-07-30,1,0.47156987,0,542.0,-0.005066469116946526,0.0,-0.0,1.3672367227715752,1.0430518598091443
2024-07-31,0,0.47818413,0,550.8099975585938,0.01625460804168588,0.0,0.0,1.3894606198004262,1.0430518598091443
2024-08-01,0,0.47051573,0,543.010009765625,-0.014160940846283387,0.0,-0.0,1.3697845501551922,1.0430518598091443
2024-08-02,0,0.47914556,0,532.9000244140625,-0.01861841433811906,0.0,-0.0,1.3442813338464488,1.0430518598091443
2024-08-05,1,0.48943612,0,517.3800048828125,-0.0291236982927795,0.0,-0.0,1.3051308898588896,1.0430518598091443
2024-08-06,0,0.5121337,1,522.1500244140625,0.00921956682947278,0.0,0.0,1.3171636313191528,1.0430518598091443
2024-08-07,1,0.5205409,1,518.6599731445312,-0.0066840009697359815,1.0,-0.0066840009697359815,1.3083597083301146,1.036080100166695
2024-08-08,1,0.52595854,1,530.6500244140625,0.023117363765007726,1.0,0.023117363765007726,1.3386055356430613,1.0600315407319343
2024-08-09,0,0.52137893,1,532.989990234375,0.004409621620005133,1.0,0.004409621620005133,1.3445082795536916,1.064705878731833
2024-08-12,1,0.5123516,1,533.27001953125,0.000525393163109511,1.0,0.000525393163109511,1.3452146750115133,1.0652652679212413
2024-08-13,1,0.50066423,1,542.0399780273438,0.016445624495827982,1.0,0.016445624495827982,1.36733757042303,1.0827842205059217
2024-08-14,1,0.48635885,0,543.75,0.0031547893918812964,1.0,0.0031547893918812964,1.3716512324853212,1.0862001766784704
2024-08-15,1,0.47082207,0,553.0700073242188,0.017140243354885065,0.0,0.0,1.3951616684081476,1.0862001766784704
2024-08-16,1,0.45540023,0,554.3099975585938,0.0022420131591913695,0.0,0.0,1.398289639227918,1.0862001766784704
2024-08-19,0,0.44118956,0,559.6099853515625,0.009561414761256382,0.0,0.0,1.4116592664249437,1.0862001766784704
2024-08-20,1,0.4258976,0,558.7000122070312,-0.0016260845380726696,0.0,-0.0,1.4093637891187831,1.0862001766784704
2024-08-21,0,0.4168634,0,560.6199951171875,0.003436518468241667,0.0,0.0,1.414207093808561,1.0862001766784704
2024-08-22,1,0.409892,0,556.219970703125,-0.007848497114596786,0.0,-0.0,1.4031076935133622,1.0862001766784704
2024-08-23,0,0.40570545,0,562.1300048828125,0.010625354160183287,0.0,0.0,1.4180162096818196,1.0862001766784704
2024-08-26,0,0.39473,0,560.7899780273438,-0.002383837980234005,0.0,-0.0,1.4146358887845927,1.0862001766784704
2024-08-27,0,0.38892967,0,561.5599975585938,0.0013730978823098816,0.0,0.0,1.4165783223277224,1.0862001766784704
2024-08-28,0,0.3831149,0,558.2999877929688,-0.005805274200081922,0.0,-0.0,1.408354696740718,1.0862001766784704
2024-08-29,1,0.38700992,0,558.3499755859375,8.953572284031708e-05,0.0,0.0,1.4084807947965061,1.0862001766784704
2024-08-30,0,0.3898954,0,563.6799926757812,0.009546014727143781,0.0,0.0,1.4219261732065327,1.0862001766784704
2024-09-03,0,0.39185333,0,552.0800170898438,-0.020579008899841544,0.0,-0.0,1.3926643418331979,1.0862001766784704
2024-09-04,0,0.40937072,0,550.9500122070312,-0.0020468135919301522,0.0,-0.0,1.3898138175293373,1.0862001766784704
2024-09-05,0,0.4189843,0,549.6099853515625,-0.0024322113182296823,0.0,-0.0,1.3864334966321104,1.0862001766784704
2024-09-06,1,0.43180922,0,540.3599853515625,-0.01683011634892906,0.0,-0.0,1.3630996595737395,1.0862001766784704
2024-09-09,1,0.45395365,0,546.4099731445312,0.011196217256969065,0.0,0.0,1.3783612195052277,1.0862001766784704
2024-09-10,1,0.4613754,0,548.7899780273438,0.0043557127427886755,0.0,0.0,1.3843649650331924,1.0862001766784704
2024-09-11,1,0.46254155,0,554.4199829101562,0.010258942597767273,0.0,0.0,1.398567085743828,1.0862001766784704
2024-09-12,1,0.46540892,0,559.0900268554688,0.008423296578884854,0.0,0.0,1.410347631092515,1.0862001766784704
2024-09-13,0,0.45402724,0,562.010009765625,0.005222741901835137,0.0,0.0,1.4177135127615756,1.0862001766784704
2024-09-16,0,0.4400592,0,562.8400268554688,0.0014768724318450221,0.0,0.0,1.4198072947648275,1.0862001766784704
2024-09-17,0,0.4291911,0,563.0700073242188,0.00040860716682655784,0.0,0.0,1.4203874382009811,1.0862001766784704
2024-09-18,1,0.42294544,0,561.4000244140625,-0.0029658530705484187,0.0,-0.0,1.4161747777560243,1.0862001766784704
2024-09-19,0,0.4212495,0,570.97998046875,0.01706440263283948,0.0,0.0,1.440340954362125,1.0862001766784704
2024-09-20,1,0.41333634,0,568.25,-0.004781219240837187,0.0,-0.0,1.433454368477763,1.0862001766784704
2024-09-23,1,0.41061425,0,569.6699829101562,0.0024988700574681832,0.0,0.0,1.437036384677899,1.0862001766784704
2024-09-24,0,0.40101394,0,571.2999877929688,0.0028613143253319873,0.0,0.0,1.4411481974714013,1.0862001766784704
2024-09-25,1,0.39523008,0,570.0399780273438,-0.0022055133774685487,0.0,-0.0,1.4379697258429636,1.0862001766784704
2024-09-26,0,0.3920042,0,572.2999877929688,0.003964651345061521,0.0,0.0,1.4436707744506847,1.0862001766784704
2024-09-27,1,0.38365662,0,571.469970703125,-0.0014503182029491635,0.0,-0.0,1.441576992447433,1.0862001766784704
2024-09-30,0,0.3805909,0,573.760009765625,0.0040072780371684935,0.0,0.0,1.4473537922681552,1.0862001766784704
2024-10-01,0,0.38111764,0,568.6199951171875,-0.0089584749040581,0.0,-0.0,1.4343877096428277,1.0862001766784704
2024-10-02,0,0.3916268,0,568.8599853515625,0.00042205732551758857,0.0,0.0,1.4349931034833148,1.0862001766784704
2024-10-03,1,0.3972428,0,567.8200073242188,-0.0018281792604923908,0.0,-0.0,1.432369678852577,1.0862001766784704
2024-10-04,0,0.4024484,0,572.97998046875,0.009087339434985742,0.0,0.0,1.445386108320692,1.0862001766784704
2024-10-07,1,0.4033241,0,567.7999877929688,-0.009040442689714157,0.0,-0.0,1.4323191780439097,1.0862001766784704
2024-10-08,1,0.41038206,0,573.1699829101562,0.009457547081078044,0.0,0.0,1.445865404105391,1.0862001766784704
2024-10-09,0,0.40799135,0,577.1400146484375,0.006926447400689373,0.0,0.0,1.4558801147754037,1.0862001766784704
2024-10-10,1,0.4060776,0,576.1300048828125,-0.0017500255397128184,0.0,-0.0,1.4533322873917867,1.0862001766784704
2024-10-11,1,0.40299708,0,579.5800170898438,0.005988252959907792,0.0,0.0,1.46203520876349,1.0862001766784704
2024-10-14,0,0.3988721,0,584.3200073242188,0.008178318945803564,0.0,0.0,1.4739921990107523,1.0862001766784704
2024-10-15,1,0.39181814,0,579.780029296875,-0.0077696775233381254,0.0,-0.0,1.4625397549525228,1.0862001766784704
2024-10-16,0,0.39486414,0,582.2999877929688,0.00434640444437151,0.0,0.0,1.4688965442435185,1.0862001766784704
2024-10-17,1,0.3936541,0,582.3499755859375,8.584543021927793e-05,0.0,0.0,1.4690226422993067,1.0862001766784704
2024-10-18,0,0.39300954,0,584.5900268554688,0.0038465722734466468,0.0,0.0,1.4746733440642406,1.0862001766784704
2024-10-21,0,0.39118072,0,583.6300048828125,-0.0016422140791901851,0.0,-0.0,1.4722516147364118,1.0862001766784704
2024-10-22,0,0.3886176,0,583.3200073242188,-0.0005311542518380286,0.0,-0.0,1.4714696220314691,1.0862001766784704
2024-10-23,1,0.38780323,0,577.989990234375,-0.009137380893711078,0.0,-0.0,1.4580242436214426,1.0862001766784704
2024-10-24,0,0.3975135,0,579.239990234375,0.0021626672107126765,0.0,0.0,1.461177464845547,1.0862001766784704
2024-10-25,1,0.40294185,0,579.0399780273438,-0.00034530110213959464,0.0,-0.0,1.4606729186565142,1.0862001766784704
2024-10-28,0,0.40532202,0,580.8300170898438,0.003091391148152267,0.0,0.0,1.4651884299875946,1.0862001766784704
2024-10-29,0,0.40507424,0,581.77001953125,0.0016183778622804734,0.0,0.0,1.467559658506756,1.0862001766784704
2024-10-30,0,0.4072979,0,580.010009765625,-0.0030252672130528513,0.0,-0.0,1.4631198983886766,1.0862001766784704
2024-10-31,1,0.4094029,0,568.6400146484375,-0.01960310154264744,0.0,-0.0,1.4344382104514954,1.0862001766784704
2024-11-01,0,0.43579525,0,571.0399780273438,0.004220532001058652,0.0,0.0,1.4404923028222474,1.0862001766784704
2024-11-04,1,0.45056754,0,569.8099975585938,-0.0021539305759273875,0.0,-0.0,1.4373895824068106,1.0862001766784704
2024-11-05,1,0.4591083,0,576.7000122070312,0.012091775640930225,0.0,0.0,1.454770174745884,1.0862001766784704
2024-11-06,1,0.45765346,0,591.0399780273438,0.024865554910313614,0.0,0.0,1.4909438424079144,1.0862001766784704
2024-11-07,1,0.44201162,0,595.6099853515625,0.0077321458684938005,0.0,0.0,1.5024720376791452,1.0862001766784704
2024-11-08,0,0.4240313,0,598.1900024414062,0.004331722357409529,0.0,0.0,1.5089803293961426,1.0862001766784704
2024-11-11,0,0.41057596,0,598.760009765625,0.0009528867448342915,0.0,0.0,1.5104182167502398,1.0862001766784704
2024-11-12,0,0.40085787,0,596.9000244140625,-0.003106395419244068,0.0,-0.0,1.5057262605205841,1.0862001766784704
2024-11-13,0,0.39600155,0,597.1900024414062,0.000485806693723001,0.0,0.0,1.5064577524168594,1.0862001766784704
2024-11-14,0,0.39157367,0,593.3499755859375,-0.006430159312396544,0.0,-0.0,1.4967709890714243,1.0862001766784704
2024-11-15,1,0.39198405,0,585.75,-0.012808588351979733,0.0,-0.0,1.477599465615223,1.0862001766784704
2024-11-18,1,0.40336296,0,588.1500244140625,0.004097352819568911,0.0,0.0,1.483653711951855,1.0862001766784704
2024-11-19,0,0.40854654,0,590.2999877929688,0.003655467635231613,0.0,0.0,1.4890771600777861,1.0862001766784704
2024-11-20,1,0.41240308,0,590.5,0.000338831460557909,0.0,0.0,1.4895817062668186,1.0862001766784704
2024-11-21,1,0.40804002,0,593.6699829101562,0.005368302980789608,0.0,0.0,1.4975782321807005,1.0862001766784704
2024-11-22,1,0.40567756,0,595.510009765625,0.003099410292649374,0.0,0.0,1.502219841567569,1.0862001766784704
2024-11-25,1,0.39829028,0,597.530029296875,0.003392083253218603,0.0,0.0,1.507315496334803,1.0862001766784704
2024-11-26,0,0.39571524,0,600.6500244140625,0.005221486727384761,0.0,0.0,1.5151859241928964,1.0862001766784704
2024-11-27,1,0.39538184,0,598.8300170898438,-0.0030300628489846604,0.0,-0.0,1.510594815614695,1.0862001766784704
2024-11-29,0,0.39859688,0,602.5499877929688,0.006212064520751737,0.0,0.0,1.5199787280740067,1.0862001766784704
2024-12-02,0,0.39829624,0,603.6300048828125,0.0017924107737512518,0.0,0.0,1.5227031543220793,1.0862001766784704
2024-12-03,1,0.39411098,0,603.9099731445312,0.000463807728996235,0.0,0.0,1.5234093958140207,1.0862001766784704
2024-12-04,0,0.3896924,0,607.6599731445312,0.006209534809425099,0.0,0.0,1.532869059486333,1.0862001766784704
2024-12-05,0,0.38457337,0,606.6599731445312,-0.00164565718361398,0.0,-0.0,1.5303464825070496,1.0862001766784704
2024-12-06,0,0.3797344,0,607.8099975585938,0.0018956655539701384,0.0,0.0,1.5332475076195775,1.0862001766784704
2024-12-09,0,0.3687812,0,604.6799926757812,-0.005149643631043976,0.0,-0.0,1.5253518293571504,1.0862001766784704
2024-12-10,1,0.37101156,0,602.7999877929688,-0.003109090602606557,0.0,-0.0,1.5206093723188274,1.0862001766784704
2024-12-11,0,0.37733355,0,607.4600219726562,0.007730647435394422,0.0,0.0,1.5323646672631808,1.0862001766784704
2024-12-12,0,0.37800395,0,604.3300170898438,-0.005152610492206833,0.0,-0.0,1.5244689890007534,1.0862001766784704
2024-12-13,1,0.38426608,0,604.2100219726562,-0.00019855892276432474,0.0,-0.0,1.52416629208051,1.0862001766784704
2024-12-16,0,0.39041066,0,606.7899780273438,0.004269965675617771,0.0,0.0,1.5306744298316273,1.0862001766784704
2024-12-17,0,0.3922718,0,604.2899780273438,-0.004120041679210651,0.0,-0.0,1.524367987383419,1.0862001766784704
2024-12-18,0,0.39862403,0,586.280029296875,-0.029803487374158943,0.0,-0.0,1.4789365053178651,1.0862001766784704
2024-12-19,1,0.44077396,0,586.0999755859375,-0.0003071121340316729,0.0,-0.0,1.4784823059716197,1.0862001766784704
2024-12-20,1,0.46244386,0,591.1500244140625,0.008616360754965635,0.0,0.0,1.4912214428897046,1.0862001766784704
2024-12-23,1,0.47624475,0,594.6900024414062,0.005988290418921238,0.0,0.0,1.500151309968651,1.0862001766784704
2024-12-24,0,0.4741643,0,601.2999877929688,0.011115010046286677,0.0,0.0,1.5168255068499026,1.0862001766784704
2024-12-26,0,0.4654861,0,601.3400268554688,6.658749927290764e-05,0.0,0.0,1.516926508467237,1.0862001766784704
2024-12-27,0,0.45375553,0,595.010009765625,-0.010526518786625139,0.0,-0.0,1.500958553077927,1.0862001766784704
2024-12-30,0,0.4561477,0,588.219970703125,-0.01141163837760406,0.0,-0.0,1.48383015685043,1.0862001766784704
2024-12-31,0,0.46311304,0,586.0800170898438,-0.0036380159121820466,0.0,-0.0,1.4784319591288324,1.0862001766784704
2025-01-02,1,0.46800908,0,584.6400146484375,-0.0024570065510107764,0.0,-0.0,1.4747994421200292,1.0862001766784704
2025-01-03,1,0.47557613,0,591.9500122070312,0.012503416419400448,0.0,0.0,1.4932394736799555,1.0862001766784704
2025-01-06,0,0.4698903,0,595.3599853515625,0.005760576187535671,0.0,0.0,1.5018413934343244,1.0862001766784704
2025-01-07,0,0.46229655,0,588.6300048828125,-0.011304052395755049,0.0,-0.0,1.484864499632829,1.0862001766784704
2025-01-08,0,0.46595103,0,589.489990234375,0.0014609947580461746,0.0,0.0,1.4870338788832016,1.0862001766784704
2025-01-10,0,0.46335483,0,580.489990234375,-0.015267434815002923,0.0,-0.0,1.4643306860696514,1.0862001766784704
2025-01-13,0,0.4668178,0,581.3900146484375,0.0015504563889190415,0.0,0.0,1.4666010669373584,1.0862001766784704
2025-01-14,1,0.46743152,0,582.1900024414062,0.0013759916283606621,0.0,0.0,1.468619097727609,1.0862001766784704
2025-01-15,0,0.4687148,0,592.780029296875,0.018189984044830076,0.0,0.0,1.495333255683207,1.0862001766784704
2025-01-16,1,0.4610962,0,591.6400146484375,-0.0019231664227786771,0.0,-0.0,1.4924574809750129,1.0862001766784704
2025-01-17,1,0.4564835,0,597.5800170898438,0.010039892999691435,0.0,0.0,1.507441594390591,1.0862001766784704
2025-01-21,1,0.4452274,0,603.0499877929688,0.00915353684308795,0.0,0.0,1.5212400165636486,1.0862001766784704
2025-01-22,1,0.43061644,0,606.4400024414062,0.005621448830210873,0.0,0.0,1.5297915894752303,1.0862001766784704
2025-01-23,0,0.4144267,0,609.75,0.005458079192118603,0.0,0.0,1.538141313118023,1.0862001766784704
2025-01-24,0,0.40129325,0,607.969970703125,-0.0029192772396473554,0.0,-0.0,1.5336510521912763,1.0862001766784704
2025-01-27,1,0.3938828,0,599.3699951171875,-0.01414539533258774,0.0,-0.0,1.5119569517557916,1.0862001766784704
2025-01-28,0,0.40152305,0,604.52001953125,0.008592396109277312,0.0,0.0,1.5249482847854527,1.0862001766784704
2025-01-29,1,0.4048623,0,601.8099975585938,-0.0044829317228528565,0.0,-0.0,1.518112045743878,1.0862001766784704
2025-01-30,0,0.4053076,0,605.0399780273438,0.005367110021191612,0.0,0.0,1.5262599201178817,1.0862001766784704
2025-01-31,0,0.40441108,0,601.8200073242188,-0.00532191395620385,0.0,-0.0,1.5181372961482118,1.0862001766784704
2025-02-03,1,0.40577012,0,597.77001953125,-0.006729566554251942,0.0,-0.0,1.5079208901752903,1.0862001766784704
2025-02-04,1,0.4118749,0,601.780029296875,0.006708281838506247,0.0,0.0,1.5180364484967575,1.0862001766784704
2025-02-05,1,0.41059196,0,604.219970703125,0.004054540342757651,0.0,0.0,1.5241913885189642,1.0862001766784704
2025-02-06,0,0.41090629,0,606.3200073242188,0.003475616038725038,0.0,0.0,1.5294888925549872,1.0862001766784704
2025-02-07,1,0.4079166,0,600.77001953125,-0.009153562023232031,0.0,-0.0,1.5154886211131406,1.0862001766784704
2025-02-10,0,0.41556394,0,604.8499755859375,0.0067912111491030824,0.0,0.0,1.525780624333183,1.0862001766784704
2025-02-11,0,0.41496742,0,605.3099975585938,0.000760555495121995,0.0,0.0,1.5269410651713704,1.0862001766784704
2025-02-12,1,0.41498727,0,603.3599853515625,-0.0032215099947072723,0.0,-0.0,1.5220220092685919,1.0862001766784704
2025-02-13,0,0.42024067,0,609.72998046875,0.010557536581541571,0.0,0.0,1.5380908123093564,1.0862001766784704
2025-02-14,1,0.41590023,0,609.7000122070312,-4.9150054415414424e-05,0.0,-0.0,1.5380152150622355,1.0862001766784704
2025-02-18,1,0.4048443,0,611.489990234375,0.0029358340027980656,0.0,0.0,1.542530572427436,1.0862001766784704
2025-02-19,0,0.39864093,0,612.9299926757812,0.0023549076262954216,0.0,0.0,1.5461630894362393,1.0862001766784704
2025-02-20,0,0.39267445,0,610.3800048828125,-0.00416032470826988,0.0,-0.0,1.5397305489322428,1.0862001766784704
2025-02-21,0,0.3952501,0,599.9400024414062,-0.017104102948802602,0.0,-0.0,1.5133948391098895,1.0862001766784704
2025-02-24,0,0.41665944,0,597.2100219726562,-0.004550422471648163,0.0,-0.0,1.5065082532255274,1.0862001766784704
2025-02-25,0,0.429228,0,594.239990234375,-0.004973177992678157,0.0,-0.0,1.4990161195347982,1.0862001766784704
2025-02-26,0,0.44418654,0,594.5399780273438,0.0005048259926943022,0.0,0.0,1.4997728618354071,1.0862001766784704
2025-02-27,1,0.45306367,0,585.0499877929688,-0.01596190430433686,0.0,-0.0,1.475833630936549,1.0862001766784704
2025-02-28,0,0.47289902,0,594.1799926757812,0.015605512474676564,0.0,0.0,1.4988647710746765,1.0862001766784704
2025-03-03,0,0.4747826,0,583.77001953125,-0.017519898469909534,0.0,-0.0,1.472604812465324,1.0862001766784704
2025-03-04,1,0.48898178,0,576.8599853515625,-0.011836911709231068,0.0,-0.0,1.455173719317583,1.0862001766784704
2025-03-05,0,0.50110495,1,583.0599975585938,0.010747863198125485,0.0,0.0,1.4708137273823159,1.0862001766784704
2025-03-06,1,0.50196886,1,572.7100219726562,-0.017751133038238276,1.0,-0.017751133038238276,1.4447051172330851,1.0669188928360929
2025-03-07,0,0.5096342,1,575.9199829101562,0.005604862520902865,1.0,0.005604862520902865,1.4528024907984214,1.072898826551393
2025-03-10,0,0.5122657,1,560.5800170898438,-0.02663558528182819,1.0,-0.02663558528182819,1.4141062461571077,1.04432153835801
2025-03-11,1,0.5246583,1,555.9199829101562,-0.008312879584754462,1.0,-0.008312879584754462,1.4023509512127545,1.0356402191618743
2025-03-12,0,0.53376484,1,558.8699951171875,0.005306541044969082,1.0,0.005306541044969082,1.4097925840948164,1.0411358864926776
2025-03-13,1,0.53597057,1,551.4199829101562,-0.01333049237232553,1.0,-0.01333049237232553,1.3909993548059794,1.0272570324992325
2025-03-14,1,0.53865695,1,562.8099975585938,0.020655788693630495,1.0,0.020655788693630495,1.419731543551828,1.0484758366965825
2025-03-17,0,0.5362153,1,567.1500244140625,0.007711353519474162,1.0,0.007711353519474162,1.430679595386905,1.0565610045299763
2025-03-18,1,0.5240078,1,561.02001953125,-0.010808436249554187,1.0,-0.010808436249554187,1.4152161861866275,1.045141232268749
2025-03-19,0,0.5172118,1,567.1300048828125,0.010890850841058342,1.0,0.010890850841058342,1.4306290945782374,1.056523709537228
2025-03-20,0,0.50930154,1,565.489990234375,-0.0028917790177164227,1.0,-0.0028917790177164227,1.4264920313804015,1.0534684764422684
2025-03-21,1,0.5031128,1,563.97998046875,-0.0026702678945725866,1.0,-0.0026702678945725866,1.4226829155071428,1.0506554333916802
2025-03-24,1,0.496686,0,574.0800170898438,0.017908502022889516,1.0,0.017908502022889516,1.4481610353774328,1.069471098345935
2025-03-25,0,0.48221347,0,575.4600219726562,0.0024038545877420603,0.0,0.0,1.451642203926114,1.069471098345935
2025-03-26,0,0.46840972,0,568.5900268554688,-0.011938266525687413,0.0,-0.0,1.4343121123957079,1.069471098345935
2025-03-27,0,0.46520296,0,567.0800170898438,-0.0026557092004866334,0.0,-0.0,1.4305029965224492,1.069471098345935
2025-03-28,1,0.46245724,0,555.6599731445312,-0.020138328985595644,0.0,-0.0,1.4016950565635997,1.069471098345935
2025-03-31,1,0.47055143,0,559.3900146484375,0.0067128130226792315,0.0,0.0,1.411104373393125,1.069471098345935
2025-04-01,1,0.47455168,0,560.969970703125,0.0028244266313557365,0.0,0.0,1.415089934164959,1.069471098345935
2025-04-02,0,0.47259277,0,564.52001953125,0.006328411525621025,0.0,0.0,1.4240452056141188,1.069471098345935
2025-04-03,0,0.46768782,0,536.7000122070312,-0.04928081620084812,0.0,-0.0,1.3538670955745504,1.069471098345935
2025-04-04,0,0.49811703,0,505.2799987792969,-0.058542971330535654,0.0,-0.0,1.274607693012974,1.069471098345935
2025-04-07,0,0.54453945,1,504.3800048828125,-0.0017811785518102585,0.0,-0.0,1.2723373891282068,1.069471098345935
2025-04-08,1,0.586504,1,496.4800109863281,-0.0156627816725603,1.0,-0.0156627816725603,1.2524090463884563,1.0527202060274294
2025-04-09,0,0.610353,1,548.6199951171875,0.10501930183911301,1.0,0.10501930183911301,1.3839361700571613,1.1632761470963573
2025-04-10,1,0.6183094,1,524.5800170898438,-0.04381899719533322,1.0,-0.04381899719533322,1.3232934749029064,1.112302552869344
2025-04-11,1,0.61157143,1,533.9400024414062,0.017842817199724692,1.0,0.017842817199724692,1.3469047584771874,1.1321491639909789
2025-04-14,0,0.59468365,1,539.1199951171875,0.009701450822369617,1.0,0.009701450822369617,1.3599716887539695,1.1431326534290243
2025-04-15,0,0.5775869,1,537.6099853515625,-0.0028008788011967267,1.0,-0.0028008788011967267,1.3561625728807107,1.1399308774130792
2025-04-16,0,0.56208193,1,525.6599731445312,-0.02222803246337901,1.0,-0.02222803246337901,1.3260177471850987,1.1145924568639332
2025-04-17,0,0.5574303,1,526.4099731445312,0.001426777837987947,1.0,0.001426777837987947,1.327909679919561,1.116182732679775
2025-04-21,1,0.54454756,1,513.8800048828125,-0.023802680232045126,1.0,-0.023802680232045126,1.2963018704313984,1.089614592013268
2025-04-22,1,0.5444653,1,527.25,0.02601773758493775,1.0,0.02601773758493775,1.3300287123271466,1.1179638985369882
2025-04-23,1,0.54129577,1,535.4199829101562,0.015495463082325855,1.0,0.015495463082325855,1.3506381231374454,1.1352872668541412
2025-04-24,1,0.5344188,1,546.6900024414062,0.02104893334386637,1.0,0.02104893334386637,1.3790676149630503,1.1591838528602942
2025-04-25,0,0.5130753,1,550.6400146484375,0.00722532365580375,1.0,0.00722532365580375,1.3890318248243956,1.1675593313737915
2025-04-28,1,0.4881858,0,550.8499755859375,0.00038130345037501456,1.0,0.00038130345037501456,1.389561467451882,1.168004525775362
2025-04-29,0,0.46764076,0,554.3200073242188,0.006299413437552026,0.0,0.0,1.3983148896322528,1.168004525775362
2025-04-30,1,0.4508522,0,554.5399780273438,0.000396829809890642,0.0,0.0,1.3988697826640728,1.168004525775362
2025-05-01,1,0.4501741,0,558.469970703125,0.007086942026725218,0.0,0.0,1.4087834917167508,1.168004525775362
2025-05-02,0,0.43329927,0,566.760009765625,0.014844198430334021,0.0,0.0,1.4296957534131731,1.168004525775362
2025-05-05,0,0.42186162,0,563.510009765625,-0.005734349537724115,0.0,-0.0,1.4214973782305023,1.168004525775362
2025-05-06,1,0.4131835,0,558.7999877929688,-0.008358364343191038,0.0,-0.0,1.409615985230361,1.168004525775362
2025-05-07,1,0.41083702,0,561.1500244140625,0.0042055058561747405,0.0,0.0,1.4155441335112047,1.168004525775362
2025-05-08,0,0.40670526,0,565.0599975585938,0.0069677857514378605,0.0,0.0,1.4254073417552156,1.168004525775362
2025-05-09,1,0.40360683,0,564.3400268554688,-0.0012741491279434358,0.0,-0.0,1.4235911602337539,1.168004525775362
2025-05-12,1,0.39026898,0,582.989990234375,0.03304738719814848,0.0,0.0,1.47063712851786,1.168004525775362
2025-05-13,0,0.38534957,0,586.8400268554688,0.006603949785734642,0.0,0.0,1.480349142267629,1.168004525775362
2025-05-14,1,0.37896907,0,587.5900268554688,0.0012780314322096142,0.0,0.0,1.4822410750020916,1.168004525775362
2025-05-15,1,0.37378228,0,590.4600219726562,0.004884349607746863,0.0,0.0,1.4894808586153643,1.168004525775362
2025-05-16,0,0.37133184,0,594.2000122070312,0.00633402786844095,0.0,0.0,1.4989152718833434,1.168004525775362
2025-05-19,0,0.3676229,0,594.8499755859375,0.0010938461217664397,0.0,0.0,1.5005548545403495,1.168004525775362
